"","Date","Time","Receipt.number","Name","Variant","Unit","Quantity","Price..GBP.","Discount..GBP.","Final.price..GBP."
"830",2017-08-08,2017-08-20 07:13:00,7876,"Tip","",NA,1,1,0,1
"831",2017-08-08,2017-08-20 07:15:00,7877,"Flat White","",NA,1,2.7,0,2.7
"832",2017-08-08,2017-08-20 07:20:00,7878,"Latte","",NA,1,2.9,0,2.9
"833",2017-08-08,2017-08-20 07:21:00,7879,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"834",2017-08-08,2017-08-20 07:21:00,7879,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"835",2017-08-08,2017-08-20 07:21:00,7879,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"836",2017-08-08,2017-08-20 07:24:00,7880,"Pain Au Choc TA","",NA,1,2,0,2
"837",2017-08-08,2017-08-20 07:24:00,7880,"Croissant TA","",NA,1,1.5,0,1.5
"838",2017-08-08,2017-08-20 07:24:00,7881,"Flat White","",NA,1,2.7,0,2.7
"839",2017-08-08,2017-08-20 07:24:00,7881,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"840",2017-08-08,2017-08-20 07:27:00,7882,"Flat White","",NA,1,2.7,0,2.7
"841",2017-08-08,2017-08-20 07:33:00,7883,"Latte","",NA,1,2.9,0,2.9
"842",2017-08-08,2017-08-20 07:37:00,7884,"Latte","",NA,1,2.9,0,2.9
"843",2017-08-08,2017-08-20 07:43:00,7885,"Almond Croissant TA","",NA,1,2,0,2
"844",2017-08-08,2017-08-20 07:43:00,7886,"Espresso","",NA,1,2,0,2
"845",2017-08-08,2017-08-20 07:43:00,7886,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"846",2017-08-08,2017-08-20 07:44:00,7887,"Macchiato","",NA,1,2.2,0,2.2
"847",2017-08-08,2017-08-20 07:44:00,7887,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"848",2017-08-08,2017-08-20 07:49:00,7888,"Cappuccino","",NA,1,2.7,0,2.7
"849",2017-08-08,2017-08-20 07:49:00,7888,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"850",2017-08-08,2017-08-20 07:49:00,7888,"Toast","Cheese",NA,1,4,0,4
"851",2017-08-08,2017-08-20 07:52:00,7889,"Cappuccino","",NA,1,2.7,0,2.7
"852",2017-08-08,2017-08-20 07:57:00,7890,"Croissant TA","",NA,1,1.5,0,1.5
"853",2017-08-08,2017-08-20 08:04:00,7891,"Flat White","",NA,1,2.7,0,2.7
"854",2017-08-08,2017-08-20 08:04:00,7891,"Milk Alternatives","Coconut",NA,1,0.5,0,0.5
"855",2017-08-08,2017-08-20 08:04:00,7891,"Acqua San Pellegrino","",NA,1,1.5,0,1.5
"856",2017-08-08,2017-08-20 08:07:00,7892,"Cappuccino","",NA,1,2.7,0,2.7
"857",2017-08-08,2017-08-20 08:08:00,7893,"Latte","",NA,1,2.9,0,2.9
"858",2017-08-08,2017-08-20 08:08:00,7893,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"859",2017-08-08,2017-08-20 08:11:00,7894,"Americano","",NA,1,2.5,0,2.5
"860",2017-08-08,2017-08-20 08:11:00,7894,"Biscotto","",NA,1,1,0,1
"861",2017-08-08,2017-08-20 08:12:00,7895,"Americano","",NA,1,2.5,0,2.5
"862",2017-08-08,2017-08-20 08:12:00,7896,"Latte","",NA,1,2.9,0,2.9
"863",2017-08-08,2017-08-20 08:14:00,7897,"Latte","",NA,1,2.9,0,2.9
"864",2017-08-08,2017-08-20 08:14:00,7897,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"865",2017-08-08,2017-08-20 08:14:00,7898,"Flat White","",NA,1,2.7,0,2.7
"866",2017-08-08,2017-08-20 08:19:00,7899,"Flat White","",NA,1,2.7,0,2.7
"867",2017-08-08,2017-08-20 08:21:00,7900,"Tea","",NA,1,2.5,0,2.5
"868",2017-08-08,2017-08-20 08:21:00,7901,"Latte","",NA,1,2.9,0,2.9
"869",2017-08-08,2017-08-20 08:24:00,7902,"Flat White","",NA,1,2.7,0,2.7
"870",2017-08-08,2017-08-20 08:25:00,7903,"Flat White","",NA,1,2.7,0,2.7
"871",2017-08-08,2017-08-20 08:27:00,7904,"Flat White","",NA,1,2.7,0,2.7
"872",2017-08-08,2017-08-20 08:30:00,7905,"Latte","",NA,1,2.9,0,2.9
"873",2017-08-08,2017-08-20 08:30:00,7905,"Avoc on Toast","Normal",NA,1,6,0,6
"874",2017-08-08,2017-08-20 08:30:00,7905,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"875",2017-08-08,2017-08-20 08:33:00,7906,"Flat White","",NA,1,2.7,0,2.7
"876",2017-08-08,2017-08-20 08:35:00,7907,"Flat White","",NA,1,2.7,0,2.7
"877",2017-08-08,2017-08-20 08:47:00,7908,"Cappuccino","",NA,1,2.7,0,2.7
"878",2017-08-08,2017-08-20 08:47:00,7908,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"879",2017-08-08,2017-08-20 08:47:00,7909,"Flat White","",NA,1,2.7,0,2.7
"880",2017-08-08,2017-08-20 08:48:00,7910,"Cappuccino","",NA,1,2.7,0,2.7
"881",2017-08-08,2017-08-20 08:50:00,7911,"Americano","",NA,1,2.5,0,2.5
"882",2017-08-08,2017-08-20 08:51:00,7912,"Cappuccino","",NA,1,2.7,0,2.7
"883",2017-08-08,2017-08-20 08:53:00,7913,"Croissant TA","",NA,1,1.5,0,1.5
"884",2017-08-08,2017-08-20 08:55:00,7914,"Flat White","",NA,1,2.7,0,2.7
"885",2017-08-08,2017-08-20 08:56:00,7915,"Americano","",NA,1,2.5,0,2.5
"886",2017-08-08,2017-08-20 08:56:00,7915,"Croissant TA","",NA,1,1.5,0,1.5
"887",2017-08-08,2017-08-20 08:57:00,7916,"Macchiato","",NA,1,2.2,0,2.2
"888",2017-08-08,2017-08-20 08:57:00,7916,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"889",2017-08-08,2017-08-20 08:58:00,7917,"Latte","",NA,1,2.9,0,2.9
"890",2017-08-08,2017-08-20 08:58:00,7917,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"891",2017-08-08,2017-08-20 09:00:00,7918,"Americano","",NA,1,2.5,0,2.5
"892",2017-08-08,2017-08-20 09:00:00,7918,"Almond Croissant TA","",NA,1,2,0,2
"893",2017-08-08,2017-08-20 09:03:00,7919,"Cappuccino","",NA,1,2.7,0,2.7
"894",2017-08-08,2017-08-20 09:04:00,7920,"Espresso","",NA,1,2,0,2
"895",2017-08-08,2017-08-20 09:04:00,7920,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"896",2017-08-08,2017-08-20 09:16:00,7921,"Latte","",NA,1,2.9,0,2.9
"897",2017-08-08,2017-08-20 09:16:00,7921,"Pain Au Choc TA","",NA,1,2,0,2
"898",2017-08-08,2017-08-20 09:20:00,7922,"Cappuccino","",NA,1,2.7,0,2.7
"899",2017-08-08,2017-08-20 09:23:00,7923,"Latte","",NA,1,2.9,0,2.9
"900",2017-08-08,2017-08-20 09:24:00,7924,"Flat White","",NA,1,2.7,0,2.7
"901",2017-08-08,2017-08-20 09:32:00,7925,"Flat White","",NA,1,2.7,0,2.7
"902",2017-08-08,2017-08-20 09:32:00,7925,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"903",2017-08-08,2017-08-20 09:39:00,7926,"Espresso","",NA,1,2,0,2
"904",2017-08-08,2017-08-20 09:43:00,7927,"Cold Drip TA","",NA,1,3.2,0,3.2
"905",2017-08-08,2017-08-20 09:43:00,7927,"Toast","Bacon",NA,1,4.5,0,4.5
"906",2017-08-08,2017-08-20 09:43:00,7927,"Iced Coffee TA","Americano",NA,1,2.7,0,2.7
"907",2017-08-08,2017-08-20 09:43:00,7927,"Breakfast Bun TA","Take Away",NA,1,4.7,0,4.7
"908",2017-08-08,2017-08-20 09:46:00,7928,"Bullet","",NA,1,2.7,0,2.7
"909",2017-08-08,2017-08-20 09:48:00,7929,"Flat White","",NA,1,2.7,0,2.7
"910",2017-08-08,2017-08-20 09:49:00,7930,"Latte","",NA,1,2.9,0,2.9
"911",2017-08-08,2017-08-20 09:49:00,7930,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"912",2017-08-08,2017-08-20 09:51:00,7931,"Flat White","",NA,1,2.7,0,2.7
"913",2017-08-08,2017-08-20 10:00:00,7932,"Americano","",NA,1,2.5,0,2.5
"914",2017-08-08,2017-08-20 10:03:00,7933,"Latte","",NA,1,2.9,0,2.9
"915",2017-08-08,2017-08-20 10:03:00,7933,"Pain Au Choc TA","",NA,1,2,0,2
"916",2017-08-08,2017-08-20 10:06:00,7934,"Acqua Panna","",NA,1,1.5,0,1.5
"917",2017-08-08,2017-08-20 10:07:00,7935,"Macchiato","",NA,1,2.2,0,2.2
"918",2017-08-08,2017-08-20 10:07:00,7935,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"919",2017-08-08,2017-08-20 10:07:00,7935,"Almond Croissant TA","",NA,1,2,0,2
"920",2017-08-08,2017-08-20 10:29:00,7936,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"921",2017-08-08,2017-08-20 10:29:00,7936,"Macchiato","",NA,1,2.2,0,2.2
"922",2017-08-08,2017-08-20 10:35:00,7937,"Flat White","",NA,1,2.7,0,2.7
"923",2017-08-08,2017-08-20 10:40:00,7938,"Latte","",NA,1,2.9,0,2.9
"924",2017-08-08,2017-08-20 10:40:00,7938,"Americano","",NA,1,2.5,0,2.5
"925",2017-08-08,2017-08-20 10:41:00,7939,"Flat White","",NA,1,2.7,0,2.7
"926",2017-08-08,2017-08-20 10:55:00,7940,"Latte","",NA,1,2.9,0,2.9
"927",2017-08-08,2017-08-20 10:55:00,7940,"Cappuccino","",NA,1,2.7,0,2.7
"928",2017-08-08,2017-08-20 10:55:00,7940,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"929",2017-08-08,2017-08-20 10:58:00,7941,"Cappuccino","",NA,1,2.7,0,2.7
"930",2017-08-08,2017-08-20 10:58:00,7941,"Biscotto","",NA,1,1,0,1
"931",2017-08-08,2017-08-20 11:23:00,7942,"Latte","",NA,1,2.9,0,2.9
"932",2017-08-08,2017-08-20 11:23:00,7942,"Cake TA","Caprese",NA,2,5.6,0,5.6
"933",2017-08-08,2017-08-20 11:29:00,7943,"Macchiato","",NA,3,6.6,0,6.6
"934",2017-08-08,2017-08-20 11:29:00,7943,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"935",2017-08-08,2017-08-20 11:29:00,7943,"Almond Croissant TA","",NA,1,2,0,2
"936",2017-08-08,2017-08-20 11:29:00,7943,"Pain Au Choc TA","",NA,1,2,0,2
"937",2017-08-08,2017-08-20 11:29:00,7943,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"938",2017-08-08,2017-08-20 11:37:00,7944,"Mocha","",NA,1,3.1,0,3.1
"939",2017-08-08,2017-08-20 11:44:00,7945,"Americano","",NA,1,2.5,0,2.5
"940",2017-08-08,2017-08-20 11:44:00,7946,"Espresso","",NA,1,2,0,2
"941",2017-08-08,2017-08-20 12:14:00,7947,"Americano","",NA,1,2.5,0,2.5
"942",2017-08-08,2017-08-20 12:14:00,7947,"Biscotto","",NA,1,1,0,1
"943",2017-08-08,2017-08-20 12:39:00,7948,"","",NA,1,0.5,0,0.5
"944",2017-08-08,2017-08-20 12:41:00,7949,"Toast","Cheese",NA,1,4,0,4
"945",2017-08-08,2017-08-20 12:42:00,7950,"Latte","",NA,1,2.9,0,2.9
"946",2017-08-08,2017-08-20 12:52:00,7951,"Cappuccino","",NA,1,2.7,0,2.7
"947",2017-08-08,2017-08-20 12:52:00,7951,"Flat White","",NA,2,5.4,0,5.4
"948",2017-08-08,2017-08-20 13:00:00,7952,"Flat White","",NA,1,2.7,0,2.7
"949",2017-08-08,2017-08-20 13:00:00,7952,"Wrap TA","Falafel",NA,1,3.5,0,3.5
"950",2017-08-08,2017-08-20 13:07:00,7953,"Salmon bagel TA","",NA,1,3.7,0,3.7
"951",2017-08-08,2017-08-20 13:30:00,7954,"Latte","",NA,1,2.9,0,2.9
"952",2017-08-08,2017-08-20 13:35:00,7955,"Latte","",NA,1,2.9,0,2.9
"953",2017-08-08,2017-08-20 13:35:00,7955,"Salt beef bun/Pastrami/Pulled ham IN","",NA,1,5,0,5
"954",2017-08-08,2017-08-20 14:03:00,7956,"Flat White","",NA,1,2.7,0,2.7
"955",2017-08-08,2017-08-20 14:10:00,7957,"Cappuccino","",NA,1,2.7,0,2.7
"956",2017-08-08,2017-08-20 14:18:00,7958,"Macchiato","",NA,1,2.2,0,2.2
"957",2017-08-08,2017-08-20 14:22:00,7959,"Salt beef/Pastrami/Pulled Ham TA","",NA,1,5,0,5
"958",2017-08-08,2017-08-20 14:27:00,7960,"Macchiato","",NA,1,2.2,0,2.2
"959",2017-08-08,2017-08-20 14:33:00,7961,"Latte","",NA,2,5.8,0,5.8
"960",2017-08-08,2017-08-20 14:40:00,7962,"Chai Latte","",NA,1,3,0,3
"961",2017-08-08,2017-08-20 14:48:00,7963,"Latte","",NA,1,2.9,0,2.9
"962",2017-08-08,2017-08-20 15:01:00,7964,"Flat White","",NA,1,2.7,0,2.7
"963",2017-08-08,2017-08-20 15:21:00,7965,"Tea","",NA,1,2.5,0,2.5
"964",2017-08-08,2017-08-20 15:23:00,7966,"Latte","",NA,1,2.9,0,2.9
"965",2017-08-08,2017-08-20 15:36:00,7967,"Cappuccino","",NA,1,2.7,0,2.7
"966",2017-08-08,2017-08-20 15:37:00,7968,"Cappuccino","",NA,1,2.7,0,2.7
"967",2017-08-08,2017-08-20 15:37:00,7968,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"968",2017-08-08,2017-08-20 15:39:00,7969,"Flat White","",NA,1,2.7,0,2.7
"969",2017-08-08,2017-08-20 16:00:00,7970,"Hot Chocolate","",NA,1,2.8,0,2.8
"970",2017-08-08,2017-08-20 16:00:00,7970,"Cake TA","Carrot",NA,1,2.8,0,2.8
"971",2017-08-08,2017-08-20 16:05:00,7971,"Flat White","",NA,1,2.7,0,2.7
"972",2017-08-08,2017-08-20 16:15:00,7972,"Cappuccino","",NA,2,5.4,0,5.4
"973",2017-08-08,2017-08-20 16:15:00,7972,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"974",2017-08-08,2017-08-20 16:26:00,7973,"Brownie TA","",NA,1,2.2,0,2.2
"975",2017-08-08,2017-08-20 16:41:00,7974,"Cappuccino","",NA,1,2.7,0,2.7
"976",2017-08-08,2017-08-20 16:41:00,7974,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"977",2017-08-08,2017-08-20 16:44:00,7975,"Americano","",NA,1,2.5,0,2.5
"978",2017-08-08,2017-08-20 17:00:00,7976,"Flat White","",NA,1,2.7,0,2.7
"979",2017-08-09,2017-08-20 06:22:00,7977,"Flat White","",NA,1,2.7,0,2.7
"980",2017-08-09,2017-08-20 06:22:00,7977,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"981",2017-08-09,2017-08-20 06:22:00,7977,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"982",2017-08-09,2017-08-20 06:38:00,7978,"Granola","",NA,3,9,0,9
"983",2017-08-09,2017-08-20 06:41:00,7979,"Latte","",NA,1,2.9,0,2.9
"984",2017-08-09,2017-08-20 06:43:00,7980,"Americano","",NA,1,2.5,0,2.5
"985",2017-08-09,2017-08-20 06:49:00,7981,"Cappuccino","",NA,1,2.7,0,2.7
"986",2017-08-09,2017-08-20 06:55:00,7982,"Flat White","",NA,1,2.7,0,2.7
"987",2017-08-09,2017-08-20 06:57:00,7983,"Latte","",NA,1,2.9,0,2.9
"988",2017-08-09,2017-08-20 07:02:00,7984,"Flat White","",NA,1,2.7,0,2.7
"989",2017-08-09,2017-08-20 07:05:00,7985,"Cappuccino","",NA,1,2.7,0,2.7
"990",2017-08-09,2017-08-20 07:15:00,7986,"Flat White","",NA,1,2.7,0,2.7
"991",2017-08-09,2017-08-20 07:15:00,7986,"Almond Croissant TA","",NA,1,2,0,2
"992",2017-08-09,2017-08-20 07:17:00,7987,"Cappuccino","",NA,1,2.7,0,2.7
"993",2017-08-09,2017-08-20 07:17:00,7987,"Croissant TA","",NA,1,1.5,0,1.5
"994",2017-08-09,2017-08-20 07:19:00,7988,"Latte","",NA,1,2.9,0,2.9
"995",2017-08-09,2017-08-20 07:19:00,7988,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"996",2017-08-09,2017-08-20 07:19:00,7988,"","",NA,1,1,0,1
"997",2017-08-09,2017-08-20 07:19:00,7989,"Latte","",NA,1,2.9,0,2.9
"998",2017-08-09,2017-08-20 07:20:00,7990,"Cappuccino","",NA,1,2.7,0,2.7
"999",2017-08-09,2017-08-20 07:24:00,7991,"Latte","",NA,1,2.9,0,2.9
"1000",2017-08-09,2017-08-20 07:25:00,7992,"Flat White","",NA,1,2.7,0,2.7
"1001",2017-08-09,2017-08-20 07:25:00,7992,"Avoc on Toast","Normal",NA,1,6,0,6
"1002",2017-08-09,2017-08-20 07:37:00,7993,"Pain Au Choc TA","",NA,1,2,0,2
"1003",2017-08-09,2017-08-20 07:42:00,7994,"Americano","",NA,1,2.5,0,2.5
"1004",2017-08-09,2017-08-20 07:42:00,7994,"Hot Chocolate","",NA,1,2.8,0,2.8
"1005",2017-08-09,2017-08-20 07:42:00,7994,"Pain Au Choc TA","",NA,1,2,0,2
"1006",2017-08-09,2017-08-20 07:47:00,7995,"Cappuccino","",NA,1,2.7,0,2.7
"1007",2017-08-09,2017-08-20 07:53:00,7996,"Latte","",NA,1,2.9,0,2.9
"1008",2017-08-09,2017-08-20 07:53:00,7996,"Cappuccino","",NA,1,2.7,0,2.7
"1009",2017-08-09,2017-08-20 07:54:00,7997,"Flat White","",NA,4,10.8,0,10.8
"1010",2017-08-09,2017-08-20 07:54:00,7997,"Extra Shot","Extra shot",NA,4,0.8,0,0.8
"1011",2017-08-09,2017-08-20 07:55:00,7998,"Macchiato","",NA,1,2.2,0,2.2
"1012",2017-08-09,2017-08-20 07:55:00,7998,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1013",2017-08-09,2017-08-20 07:55:00,7998,"Almond Croissant TA","",NA,1,2,0,2
"1014",2017-08-09,2017-08-20 07:56:00,7999,"Espresso","",NA,1,2,0,2
"1015",2017-08-09,2017-08-20 07:56:00,7999,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1016",2017-08-09,2017-08-20 08:04:00,8000,"Latte","",NA,1,2.9,0,2.9
"1017",2017-08-09,2017-08-20 08:04:00,8000,"Flat White","",NA,1,2.7,0,2.7
"1018",2017-08-09,2017-08-20 08:04:00,8000,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1019",2017-08-09,2017-08-20 08:07:00,8001,"Latte","",NA,1,2.9,0,2.9
"1020",2017-08-09,2017-08-20 08:07:00,8001,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1021",2017-08-09,2017-08-20 08:12:00,8002,"Americano","",NA,1,2.5,0,2.5
"1022",2017-08-09,2017-08-20 08:17:00,8003,"Flat White","",NA,2,5.4,0,5.4
"1023",2017-08-09,2017-08-20 08:21:00,8004,"Latte","",NA,1,2.9,0,2.9
"1024",2017-08-09,2017-08-20 08:21:00,8004,"Milk Alternatives","Soy",NA,1,0.5,0,0.5
"1025",2017-08-09,2017-08-20 08:26:00,8005,"Flat White","",NA,1,2.7,0,2.7
"1026",2017-08-09,2017-08-20 08:26:00,8005,"Cappuccino","",NA,1,2.7,0,2.7
"1027",2017-08-09,2017-08-20 08:30:00,8006,"Latte","",NA,1,2.9,0,2.9
"1028",2017-08-09,2017-08-20 08:30:00,8006,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1029",2017-08-09,2017-08-20 08:30:00,8006,"Milk Alternatives","Almond",NA,1,0.5,0,0.5
"1030",2017-08-09,2017-08-20 08:30:00,8007,"Flat White","",NA,1,2.7,0,2.7
"1031",2017-08-09,2017-08-20 08:30:00,8007,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1032",2017-08-09,2017-08-20 08:30:00,8007,"Salmon bagel TA","",NA,1,3.7,0,3.7
"1033",2017-08-09,2017-08-20 08:34:00,8008,"Flat White","",NA,1,2.7,0,2.7
"1034",2017-08-09,2017-08-20 08:34:00,8009,"Flat White","",NA,1,2.7,0,2.7
"1035",2017-08-09,2017-08-20 08:42:00,8010,"Cappuccino","",NA,1,2.7,0,2.7
"1036",2017-08-09,2017-08-20 08:42:00,8011,"Cappuccino","",NA,1,2.7,0,2.7
"1037",2017-08-09,2017-08-20 08:43:00,8012,"Americano","",NA,1,2.5,0,2.5
"1038",2017-08-09,2017-08-20 08:48:00,8013,"Latte","",NA,1,2.9,0,2.9
"1039",2017-08-09,2017-08-20 08:49:00,8014,"Flat White","",NA,1,2.7,0,2.7
"1040",2017-08-09,2017-08-20 08:54:00,8015,"Cappuccino","",NA,1,2.7,0,2.7
"1041",2017-08-09,2017-08-20 08:55:00,8016,"Espresso","",NA,1,2,0,2
"1042",2017-08-09,2017-08-20 08:55:00,8016,"Extra Shot","Extra shot",NA,1,0.2,0,0.2
"1043",2017-08-09,2017-08-20 08:59:00,8017,"Cappuccino","",NA,1,2.7,0,2.7
"1044",2017-08-09,2017-08-20 09:00:00,8018,"Flat White","",NA,1,2.7,0,2.7
"1045",2017-08-09,2017-08-20 09:01:00,8019,"Flat White","",NA,1,2.7,0,2.7
"1046",2017-08-09,2017-08-20 09:01:00,8019,"Milk Alternatives","Oatly",NA,1,0.5,0,0.5
"1047",2017-08-09,2017-08-20 09:03:00,8020,"Flat White","",NA,1,2.7,0,2.7
"1048",2017-08-09,2017-08-20 09:04:00,8021,"Flat White","",NA,1,2.7,0,2.7
"1049",2017-08-09,2017-08-20 09:10:00,8022,"Flat White","",NA,1,2.7,0,2.7
"1050",2017-08-09,2017-08-20 09:28:00,8023,"Cappuccino","",NA,1,2.7,0,2.7
"1051",2017-08-09,2017-08-20 09:31:00,8024,"Americano","",NA,1,2.5,0,2.5
"1052",2017-08-09,2017-08-20 09:31:00,8024,"Flat White","",NA,1,2.7,0,2.7
"1053",2017-08-09,2017-08-20 09:42:00,8025,"Flat White","",NA,1,2.7,0,2.7
"1054",2017-08-09,2017-08-20 09:50:00,8026,"Flat White","",NA,1,2.7,0,2.7
"1055",2017-08-09,2017-08-20 09:52:00,8027,"Latte","",NA,1,2.9,0,2.9
"1056",2017-08-09,2017-08-20 09:52:00,8028,"Biscotto","",NA,1,1,0,1
"1057",2017-08-09,2017-08-20 09:54:00,8029,"Macchiato","",NA,1,2.2,0,2.2
"1058",2017-08-09,2017-08-20 09:54:00,8029,"Salmon bagel TA","",NA,1,3.7,0,3.7
"1059",2017-08-09,2017-08-20 09:54:00,8030,"Macchiato","",NA,1,2.2,0,2.2
"1060",2017-08-09,2017-08-20 10:10:00,8031,"Latte","",NA,1,2.9,0,2.9
"1061",2017-08-09,2017-08-20 10:10:00,8031,"Milk Alternatives","Hazelnut",NA,1,0.5,0,0.5
"1062",2017-08-09,2017-08-20 10:10:00,8031,"Avoc on Toast","Normal",NA,2,12,0,12
"1063",2017-08-09,2017-08-20 10:10:00,8031,"Espresso","",NA,1,2,0,2
"1064",2017-08-09,2017-08-20 10:15:00,8032,"Mocha","",NA,1,3.1,0,3.1
"1065",2017-08-09,2017-08-20 10:23:00,8033,"Latte","",NA,1,2.9,0,2.9
"1066",2017-08-09,2017-08-20 10:23:00,8033,"Croissant Filled TA","",NA,1,3,0,3
"1067",2017-08-09,2017-08-20 10:24:00,8034,"Acqua San Pellegrino","",NA,1,1.5,0,1.5
"1068",2017-08-09,2017-08-20 10:27:00,8035,"Cappuccino","",NA,1,2.7,0,2.7
"1069",2017-08-09,2017-08-20 10:27:00,8035,"Acqua Panna","",NA,1,1.5,0,1.5
"1070",2017-08-09,2017-08-20 10:30:00,8036,"Flat White","",NA,1,2.7,0,2.7
"1071",2017-08-09,2017-08-20 10:30:00,8036,"Americano","",NA,1,2.5,0,2.5
"1072",2017-08-09,2017-08-20 10:31:00,8037,"Espresso","",NA,1,2,0,2
"1073",2017-08-09,2017-08-20 10:31:00,8037,"Salmon bagel TA","",NA,1,3.7,0,3.7
"1074",2017-08-09,2017-08-20 10:32:00,8038,"Cappuccino","",NA,1,2.7,0,2.7
"1075",2017-08-09,2017-08-20 10:36:00,8039,"Macchiato","",NA,1,2.2,0,2.2
"1076",2017-08-09,2017-08-20 10:36:00,8039,"Almond Croissant TA","",NA,1,2,0,2
"1077",2017-08-09,2017-08-20 11:08:00,8040,"Americano","",NA,1,2.5,0,2.5
"1078",2017-08-09,2017-08-20 11:08:00,8040,"Tea","",NA,1,2.5,0,2.5
"1079",2017-08-09,2017-08-20 11:08:00,8040,"Almond Croissant TA","",NA,1,2,0,2
"1080",2017-08-09,2017-08-20 11:25:00,8041,"Cappuccino","",NA,1,2.7,0,2.7
"1081",2017-08-09,2017-08-20 11:27:00,8042,"Latte","",NA,1,2.9,0,2.9
"1082",2017-08-09,2017-08-20 11:47:00,8043,"Latte","",NA,1,2.9,0,2.9
"1083",2017-08-09,2017-08-20 11:47:00,8043,"Cappuccino","",NA,1,2.7,0,2.7
"1084",2017-08-09,2017-08-20 11:53:00,8044,"Avoc on Toast","Normal",NA,1,6,0,6
"1085",2017-08-09,2017-08-20 11:53:00,8044,"Latte","",NA,1,2.9,0,2.9
"1086",2017-08-09,2017-08-20 11:56:00,8045,"Breakfast Bun TA","Take Away",NA,1,4.7,0,4.7
"1087",2017-08-09,2017-08-20 11:56:00,8045,"Acqua San Pellegrino","",NA,1,1.5,0,1.5
"1088",2017-08-09,2017-08-20 11:56:00,8046,"Flat White","",NA,1,2.7,0,2.7
"1089",2017-08-09,2017-08-20 12:17:00,8047,"Americano","",NA,2,5,0,5
"1090",2017-08-09,2017-08-20 12:17:00,8047,"Daily Dose","Piccolo",NA,1,3.9,0,3.9
"1091",2017-08-09,2017-08-20 12:17:00,8047,"Wrap TA","Falafel",NA,1,3.5,0,3.5
"1092",2017-08-09,2017-08-20 12:17:00,8047,"Avoc on Toast","Bacon",NA,1,8,0,8
"1093",2017-08-09,2017-08-20 12:20:00,8048,"Iced Coffee TA","Latte",NA,1,3.1,0,3.1
"1094",2017-08-09,2017-08-20 12:20:00,8048,"Latte","",NA,1,2.9,0,2.9
"1095",2017-08-09,2017-08-20 12:20:00,8048,"Granola","",NA,1,3,0,3
"1096",2017-08-09,2017-08-20 12:20:00,8048,"Toast","Bacon",NA,1,4.5,0,4.5
"1097",2017-08-09,2017-08-20 12:45:00,8049,"","",NA,1,1.1,0,1.1
"1098",2017-08-09,2017-08-20 12:54:00,8050,"Latte","",NA,1,2.9,0,2.9
"1099",2017-08-09,2017-08-20 12:55:00,8051,"Americano","",NA,2,5,0,5
"1100",2017-08-09,2017-08-20 12:55:00,8051,"Pastel De Nata TA","",NA,1,1.8,0,1.8
"1101",2017-08-09,2017-08-20 12:55:00,8051,"Croissant TA","",NA,1,1.5,0,1.5
"1102",2017-08-09,2017-08-20 13:05:00,8052,"Cappuccino","",NA,1,2.7,0,2.7
"1103",2017-08-09,2017-08-20 13:26:00,8053,"Flat White","",NA,1,2.7,0,2.7
"1104",2017-08-09,2017-08-20 13:33:00,8054,"Flat White","",NA,1,2.7,0,2.7
"1105",2017-08-09,2017-08-20 13:33:00,8054,"Brownie TA","",NA,1,2.2,0,2.2
"1106",2017-08-09,2017-08-20 14:08:00,8055,"Flat White","",NA,1,2.7,0,2.7
"1107",2017-08-09,2017-08-20 14:08:00,8055,"Tea","",NA,1,2.5,0,2.5
"1108",2017-08-09,2017-08-20 14:08:00,8055,"Cake TA","Banana pecan",NA,1,2.8,0,2.8
